Feature,Selection Count,Selection %
GM_Parvimonas_micra__Peptostreptococcus_anaerobius,12,85.71428571428571
LR_Fusobacterium_nucleatum__NONMEVIPP-PWY:_methylerythritol_phosphate_pathway_I,12,85.71428571428571
GM_Anaerotignum_faecicola__Fusobacterium_nucleatum,12,85.71428571428571
LR_Allisonella_histaminiformans__Parvimonas_micra,12,85.71428571428571
LR_Fusobacterium_nucleatum__Phascolarctobacterium_succinatutens,12,85.71428571428571
GM_PWY-6588:_pyruvate_fermentation_to_acetone__Parvimonas_micra,12,85.71428571428571
LR_Anaerotignum_faecicola__Fusobacterium_nucleatum,12,85.71428571428571
GM_Parvimonas_micra__Roseburia_hominis,12,85.71428571428571
LR_PWY-6151:_S-adenosyl-L-methionine_salvage_I__Parvimonas_micra,12,85.71428571428571
LR_Fusobacterium_nucleatum__PWY-6936:_seleno-amino_acid_biosynthesis_(plants),12,85.71428571428571
LR_Fusobacterium_nucleatum__PWY-6122:_5-aminoimidazole_ribonucleotide_biosynthesis_II,12,85.71428571428571
GM_Fusobacterium_nucleatum__Streptococcus_gallolyticus,12,85.71428571428571
LR_Fusobacterium_nucleatum__Megasphaera_micronuciformis,12,85.71428571428571
GM_PWY0-162:_superpathway_of_pyrimidine_ribonucleotides_de_novo_biosynthesis__Parvimonas_micra,12,85.71428571428571
LR_PWY-1042:_glycolysis_IV__Parvimonas_micra,12,85.71428571428571
GM_PWY-7286:_7-(3-amino-3-carboxypropyl)-wyosine_biosynthesis__Parvimonas_micra,12,85.71428571428571
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__Peptostreptococcus_stomatis,12,85.71428571428571
LR_Anaerococcus_obesiensis__Fusobacterium_nucleatum,12,85.71428571428571
LR_Fusobacterium_nucleatum__PWY-1042:_glycolysis_IV,12,85.71428571428571
GM_Fusobacterium_nucleatum__Porphyromonas_SGB1980,12,85.71428571428571
LR_Clostridium_sp_AF34_10BH__Parvimonas_micra,12,85.71428571428571
GM_Fusobacterium_nucleatum__P161-PWY:_acetylene_degradation_(anaerobic),12,85.71428571428571
LR_Fusobacterium_nucleatum__PWY-I9:_L-cysteine_biosynthesis_VI_(from_L-methionine),12,85.71428571428571
LR_Fusobacterium_nucleatum__Lachnospiraceae_bacterium,12,85.71428571428571
GM_Fusobacterium_nucleatum__PWY-6731:_starch_degradation_III,11,78.57142857142857
GM_Fusobacterium_nucleatum__PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate),11,78.57142857142857
LR_Fusobacterium_nucleatum__HSERMETANA-PWY:_L-methionine_biosynthesis_III,11,78.57142857142857
GM_Campylobacter_ureolyticus__Fusobacterium_nucleatum,11,78.57142857142857
LR_Fusobacterium_nucleatum__PWY-5505:_L-glutamate_and_L-glutamine_biosynthesis,11,78.57142857142857
GM_Fusobacterium_nucleatum__UDPNAGSYN-PWY:_UDP-N-acetyl-D-glucosamine_biosynthesis_I,11,78.57142857142857
LR_Fusobacterium_nucleatum__VALSYN-PWY:_L-valine_biosynthesis,11,78.57142857142857
LR_Fusobacterium_nucleatum__Streptococcus_sp_A12,11,78.57142857142857
GM_Parvimonas_micra__Streptococcus_salivarius,11,78.57142857142857
LR_Clostridiaceae_bacterium__Fusobacterium_nucleatum,11,78.57142857142857
LR_PWY-5505:_L-glutamate_and_L-glutamine_biosynthesis__Parvimonas_micra,11,78.57142857142857
GM_Fusobacterium_nucleatum__PWY-7234:_inosine-5'-phosphate_biosynthesis_III,11,78.57142857142857
GM_Morganella_morganii__Peptostreptococcus_stomatis,11,78.57142857142857
GM_Fusobacterium_nucleatum__P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,11,78.57142857142857
LR_PWY-7238:_sucrose_biosynthesis_II__Parvimonas_micra,11,78.57142857142857
LR_Fusobacterium_nucleatum__Streptococcus_salivarius,11,78.57142857142857
GM_Fusobacterium_nucleatum__PWY0-1477:_ethanolamine_utilization,11,78.57142857142857
LR_Fusobacterium_nucleatum__PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,11,78.57142857142857
GM_Fusobacterium_nucleatum__PWY-7208:_superpathway_of_pyrimidine_nucleobases_salvage,11,78.57142857142857
GM_Fusobacterium_nucleatum__LACTOSECAT-PWY:_lactose_and_galactose_degradation_I,11,78.57142857142857
LR_Fusobacterium_nucleatum__HISTSYN-PWY:_L-histidine_biosynthesis,11,78.57142857142857
LR_Fusobacterium_nucleatum__PWY-5941:_glycogen_degradation_II,11,78.57142857142857
GM_Fusobacterium_nucleatum__Porphyromonas_asaccharolytica,11,78.57142857142857
GM_Fusobacterium_nucleatum__PWY4LZ-257:_superpathway_of_fermentation_(Chlamydomonas_reinhardtii),11,78.57142857142857
GM_FASYN-ELONG-PWY:_fatty_acid_elongation_--_saturated__Fusobacterium_nucleatum,11,78.57142857142857
"LR_Fusobacterium_nucleatum__PWY-7456:_&beta;-(1,4)-mannan_degradation",11,78.57142857142857
LR_Fusobacterium_nucleatum__PWY-6277:_superpathway_of_5-aminoimidazole_ribonucleotide_biosynthesis,11,78.57142857142857
LR_Fusobacterium_nucleatum__PWY-6897:_thiamine_diphosphate_salvage_II,11,78.57142857142857
LR_COMPLETE-ARO-PWY:_superpathway_of_aromatic_amino_acid_biosynthesis__Fusobacterium_nucleatum,11,78.57142857142857
GM_Fusobacterium_nucleatum__PWY-8187:_L-arginine_degradation_XIII_(reductive_Stickland_reaction),11,78.57142857142857
GM_Fusobacterium_nucleatum__PWY0-162:_superpathway_of_pyrimidine_ribonucleotides_de_novo_biosynthesis,11,78.57142857142857
GM_Fusobacterium_nucleatum__PWY0-862:_(5Z)-dodecenoate_biosynthesis_I,11,78.57142857142857
GM_Fusobacterium_nucleatum__PWY-7220:_adenosine_deoxyribonucleotides_de_novo_biosynthesis_II,11,78.57142857142857
GM_Fusobacterium_nucleatum__Peptostreptococcus_SGB749,11,78.57142857142857
GM_Allisonella_histaminiformans__Fusobacterium_nucleatum,11,78.57142857142857
LR_Adlercreutzia_equolifaciens__Parvimonas_micra,11,78.57142857142857
LR_Mogibacterium_diversum__Peptostreptococcus_stomatis,11,78.57142857142857
LR_Fusobacterium_nucleatum__GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose),11,78.57142857142857
LR_DENITRIFICATION-PWY:_nitrate_reduction_I_(denitrification)__Fusobacterium_nucleatum,11,78.57142857142857
LR_Fusobacterium_nucleatum__PWY-6385:_peptidoglycan_biosynthesis_III_(mycobacteria),11,78.57142857142857
LR_CALVIN-PWY:_Calvin-Benson-Bassham_cycle__Fusobacterium_nucleatum,11,78.57142857142857
LR_Fusobacterium_nucleatum__PWY-5097:_L-lysine_biosynthesis_VI,11,78.57142857142857
GM_Fusobacterium_nucleatum__Streptococcus_salivarius,11,78.57142857142857
LR_Fusobacterium_nucleatum__GALACTUROCAT-PWY:_D-galacturonate_degradation_I,11,78.57142857142857
GM_Fusobacterium_naviforme__Fusobacterium_nucleatum,11,78.57142857142857
LR_Fusobacterium_nucleatum__PWY-7238:_sucrose_biosynthesis_II,11,78.57142857142857
GM_Fusobacterium_nucleatum__PWY0-1479:_tRNA_processing,11,78.57142857142857
LR_ARGSYNBSUB-PWY:_L-arginine_biosynthesis_II_(acetyl_cycle)__Fusobacterium_nucleatum,11,78.57142857142857
LR_Fusobacterium_nucleatum__PWY0-1296:_purine_ribonucleosides_degradation,11,78.57142857142857
LR_Peptostreptococcus_stomatis__VALSYN-PWY:_L-valine_biosynthesis,11,78.57142857142857
LR_PWY-6317:_D-galactose_degradation_I_(Leloir_pathway)__Parvimonas_micra,11,78.57142857142857
LR_Fusobacterium_nucleatum__Rothia_mucilaginosa,11,78.57142857142857
LR_Allisonella_histaminiformans__Fusobacterium_nucleatum,11,78.57142857142857
LR_Fusobacterium_nucleatum__PWY-6387:_UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_I_(meso-diaminopimelate_containing),11,78.57142857142857
LR_Lancefieldella_parvula__Peptostreptococcus_stomatis,11,78.57142857142857
LR_Peptostreptococcus_stomatis__Streptococcus_mitis,11,78.57142857142857
LR_Fusobacterium_nucleatum__PWY-7357:_thiamine_phosphate_formation_from_pyrithiamine_and_oxythiamine_(yeast),11,78.57142857142857
GM_Fusobacterium_nucleatum__Lactobacillus_vaginalis,11,78.57142857142857
GM_Fusobacterium_nucleatum__PWY-7282:_4-amino-2-methyl-5-diphosphomethylpyrimidine_biosynthesis_II,11,78.57142857142857
GM_Peptostreptococcus_stomatis__Porphyromonas_SGB1980,11,78.57142857142857
"LR_Fusobacterium_nucleatum__PWY-7237:_myo-,_chiro-_and_scyllo-inositol_degradation",11,78.57142857142857
LR_Fusobacterium_nucleatum__Haemophilus_sputorum,11,78.57142857142857
LR_Fusobacterium_nucleatum__GLUTORN-PWY:_L-ornithine_biosynthesis_I,11,78.57142857142857
LR_Peptostreptococcus_stomatis__Streptococcus_sp_A12,11,78.57142857142857
LR_Fusobacterium_nucleatum__PWY-6292:_superpathway_of_L-cysteine_biosynthesis_(mammalian),11,78.57142857142857
GM_Fusobacterium_nucleatum__P164-PWY:_purine_nucleobases_degradation_I_(anaerobic),11,78.57142857142857
LR_Fusobacterium_nucleatum__PWY-7953:_UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_III_(meso-diaminopimelate_containing),11,78.57142857142857
GM_Fusobacterium_nucleatum__PWY-7222:_guanosine_deoxyribonucleotides_de_novo_biosynthesis_II,11,78.57142857142857
GM_Fusobacterium_nucleatum__Lactobacillus_crispatus,11,78.57142857142857
GM_PWY-6167:_flavin_biosynthesis_II_(archaea)__Peptostreptococcus_stomatis,10,71.42857142857143
LR_Fusobacterium_nucleatum__PWY-6317:_D-galactose_degradation_I_(Leloir_pathway),10,71.42857142857143
LR_Fusobacterium_nucleatum__PWY-702:_L-methionine_biosynthesis_II,10,71.42857142857143
LR_Peptostreptococcus_stomatis__Streptococcus_sp_263_SSPC,10,71.42857142857143
GM_Fusobacterium_nucleatum__PWY-6519:_8-amino-7-oxononanoate_biosynthesis_I,10,71.42857142857143
GM_Dialister_pneumosintes__Roseburia_hominis,10,71.42857142857143
GM_Fusobacterium_nucleatum__PWY-5989:_stearate_biosynthesis_II_(bacteria_and_plants),10,71.42857142857143
GM_Fusobacterium_nucleatum__Phascolarctobacterium_succinatutens,10,71.42857142857143
LR_Fusobacterium_nucleatum__PWY-6630:_superpathway_of_L-tyrosine_biosynthesis,10,71.42857142857143
LR_Fusobacterium_nucleatum__PWY-5654:_2-amino-3-carboxymuconate_semialdehyde_degradation_to_2-hydroxypentadienoate,10,71.42857142857143
LR_Parvimonas_micra__Veillonella_parvula,10,71.42857142857143
LR_Fusobacterium_nucleatum__Veillonella_atypica,10,71.42857142857143
LR_Fusobacterium_nucleatum__Streptococcus_sp_263_SSPC,10,71.42857142857143
LR_Peptostreptococcus_stomatis__Solobacterium_SGB6833,10,71.42857142857143
GM_Fusobacterium_nucleatum__Ruminococcus_torques,10,71.42857142857143
GM_Fusobacterium_nucleatum__PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,10,71.42857142857143
GM_Fusobacterium_nucleatum__Ruthenibacterium_lactatiformans,10,71.42857142857143
GM_Fusobacterium_nucleatum__PWY-7199:_pyrimidine_deoxyribonucleosides_salvage,10,71.42857142857143
LR_Fusobacterium_nucleatum__TRNA-CHARGING-PWY:_tRNA_charging,10,71.42857142857143
LR_PWY-1042:_glycolysis_IV__Peptostreptococcus_stomatis,10,71.42857142857143
LR_Candidatus_Saccharibacteria_unclassified_SGB19850__Fusobacterium_nucleatum,10,71.42857142857143
LR_Fusobacterium_nucleatum__PWY-4041:_&gamma;-glutamyl_cycle,10,71.42857142857143
LR_Fusobacterium_nucleatum__PYRIDNUCSYN-PWY:_NAD_de_novo_biosynthesis_I_(from_aspartate),10,71.42857142857143
GM_BIOTIN-BIOSYNTHESIS-PWY:_biotin_biosynthesis_I__Fusobacterium_nucleatum,10,71.42857142857143
GM_Anaerococcus_obesiensis__Gemella_morbillorum,10,71.42857142857143
GM_Peptostreptococcus_stomatis__Roseburia_hominis,10,71.42857142857143
GM_Dialister_pneumosintes__ORNDEG-PWY:_superpathway_of_ornithine_degradation,10,71.42857142857143
LR_Fusobacterium_nucleatum__PWY-6167:_flavin_biosynthesis_II_(archaea),10,71.42857142857143
LR_Peptostreptococcus_stomatis__Roseburia_hominis,10,71.42857142857143
LR_Fusobacterium_nucleatum__PWY0-1319:_CDP-diacylglycerol_biosynthesis_II,10,71.42857142857143
LR_Fusobacterium_nucleatum__PWY-6163:_chorismate_biosynthesis_from_3-dehydroquinate,10,71.42857142857143
LR_Fusobacterium_nucleatum__PWY-3841:_folate_transformations_II_(plants),10,71.42857142857143
LR_Fusobacterium_nucleatum__PWY-7208:_superpathway_of_pyrimidine_nucleobases_salvage,10,71.42857142857143
LR_Fusobacterium_nucleatum__OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),10,71.42857142857143
GM_Fusobacterium_nucleatum__PWY-7228:_superpathway_of_guanosine_nucleotides_de_novo_biosynthesis_I,10,71.42857142857143
GM_Fusobacterium_nucleatum__PYRIDOXSYN-PWY:_pyridoxal_5'-phosphate_biosynthesis_I,10,71.42857142857143
LR_COA-PWY:_coenzyme_A_biosynthesis_I_(prokaryotic)__Fusobacterium_nucleatum,10,71.42857142857143
LR_Fusobacterium_nucleatum__PEPTIDOGLYCANSYN-PWY:_peptidoglycan_biosynthesis_I_(meso-diaminopimelate_containing),10,71.42857142857143
LR_Fusobacterium_nucleatum__PWY-6609:_adenine_and_adenosine_salvage_III,10,71.42857142857143
GM_Fusobacterium_nucleatum__PWY-7664:_oleate_biosynthesis_IV_(anaerobic),10,71.42857142857143
LR_Dialister_pneumosintes__Roseburia_hominis,10,71.42857142857143
LR_Fusobacterium_nucleatum__PWY-7851:_coenzyme_A_biosynthesis_II_(eukaryotic),10,71.42857142857143
LR_COA-PWY-1:_superpathway_of_coenzyme_A_biosynthesis_III_(mammals)__Fusobacterium_nucleatum,10,71.42857142857143
LR_ANAGLYCOLYSIS-PWY:_glycolysis_III_(from_glucose)__Fusobacterium_nucleatum,10,71.42857142857143
GM_Allisonella_histaminiformans__Peptostreptococcus_stomatis,10,71.42857142857143
LR_DTDPRHAMSYN-PWY:_dTDP-&beta;-L-rhamnose_biosynthesis__Fusobacterium_nucleatum,10,71.42857142857143
LR_Fusobacterium_nucleatum__PWY-6386:_UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_II_(lysine-containing),10,71.42857142857143
"LR_Fusobacterium_nucleatum__PWY-724:_superpathway_of_L-lysine,_L-threonine_and_L-methionine_biosynthesis_II",10,71.42857142857143
LR_Fusobacterium_nucleatum__PWY-5686:_UMP_biosynthesis_I,10,71.42857142857143
GM_Fusobacterium_nucleatum__PWY-6902:_chitin_degradation_II_(Vibrio),10,71.42857142857143
LR_Fusobacterium_nucleatum__PWY-7328:_superpathway_of_UDP-glucose-derived_O-antigen_building_blocks_biosynthesis,10,71.42857142857143
GM_Fusobacterium_nucleatum__PWY-6969:_TCA_cycle_V_(2-oxoglutarate_synthase),10,71.42857142857143
GM_PWY-6349:_CDP-archaeol_biosynthesis__Parvimonas_micra,10,71.42857142857143
LR_Fusobacterium_nucleatum__PWY-6700:_queuosine_biosynthesis_I_(de_novo),10,71.42857142857143
LR_Anaerococcus_obesiensis__Gemella_morbillorum,10,71.42857142857143
LR_Parvimonas_micra__Streptococcus_infantis,10,71.42857142857143
LR_Dialister_pneumosintes__Roseburia_intestinalis,10,71.42857142857143
GM_PWY-8113:_3PG-factor_420_biosynthesis__Parvimonas_micra,10,71.42857142857143
LR_Lachnospira_eligens__Parvimonas_micra,10,71.42857142857143
"LR_PWY-7237:_myo-,_chiro-_and_scyllo-inositol_degradation__Parvimonas_micra",9,64.28571428571429
GM_Fusobacterium_nucleatum__Roseburia_intestinalis,9,64.28571428571429
LR_Fusobacterium_nucleatum__PANTOSYN-PWY:_superpathway_of_coenzyme_A_biosynthesis_I_(bacteria),9,64.28571428571429
LR_Fusobacterium_nucleatum__RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants),9,64.28571428571429
LR_Fusobacterium_nucleatum__Haemophilus_parainfluenzae,9,64.28571428571429
LR_Fusobacterium_nucleatum__PWY4FS-8:_phosphatidylglycerol_biosynthesis_II_(non-plastidic),9,64.28571428571429
LR_Fusobacterium_nucleatum__UDPNACETYLGALSYN-PWY:_UDP-N-acetyl-D-glucosamine_biosynthesis_II,9,64.28571428571429
GM_Peptostreptococcus_stomatis__Streptococcus_gallolyticus,9,64.28571428571429
GM_Fusobacterium_nucleatum__ORNDEG-PWY:_superpathway_of_ornithine_degradation,9,64.28571428571429
LR_ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)__Fusobacterium_nucleatum,9,64.28571428571429
"GM_PWY-7039:_phosphatidate_metabolism,_as_a_signaling_molecule__Parvimonas_micra",9,64.28571428571429
LR_Parvimonas_micra__Rothia_mucilaginosa,9,64.28571428571429
GM_Fusobacterium_nucleatum__PWY-7323:_superpathway_of_GDP-mannose-derived_O-antigen_building_blocks_biosynthesis,9,64.28571428571429
LR_BRANCHED-CHAIN-AA-SYN-PWY:_superpathway_of_branched_chain_amino_acid_biosynthesis__Fusobacterium_nucleatum,9,64.28571428571429
LR_Fusobacterium_nucleatum__PWY-6121:_5-aminoimidazole_ribonucleotide_biosynthesis_I,9,64.28571428571429
GM_Fusobacterium_nucleatum__HISTSYN-PWY:_L-histidine_biosynthesis,9,64.28571428571429
LR_Clostridium_sp_AF34_10BH__Peptostreptococcus_stomatis,9,64.28571428571429
GM_Gemella_morbillorum__Parvimonas_micra,9,64.28571428571429
LR_Blautia_wexlerae__Fusobacterium_nucleatum,9,64.28571428571429
LR_ARO-PWY:_chorismate_biosynthesis_I__Fusobacterium_nucleatum,9,64.28571428571429
GM_Fusobacterium_nucleatum__PWY-6124:_inosine-5'-phosphate_biosynthesis_II,9,64.28571428571429
LR_Intestinibacter_bartlettii__Parvimonas_micra,9,64.28571428571429
"GM_Fusobacterium_nucleatum__P461-PWY:_hexitol_fermentation_to_lactate,_formate,_ethanol_and_acetate",9,64.28571428571429
GM_Fusobacterium_nucleatum__OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),9,64.28571428571429
LR_Fusobacterium_nucleatum__Veillonella_rogosae,9,64.28571428571429
LR_Fusobacterium_nucleatum__PWY-7791:_UMP_biosynthesis_III,9,64.28571428571429
GM_Fusobacterium_nucleatum__PWY-2941:_L-lysine_biosynthesis_II,9,64.28571428571429
LR_Fusobacterium_nucleatum__PWY-7790:_UMP_biosynthesis_II,9,64.28571428571429
GM_Fusobacterium_nucleatum__PWY-6859:_all-trans-farnesol_biosynthesis,9,64.28571428571429
GM_Fusobacterium_nucleatum__PWY-4984:_urea_cycle,9,64.28571428571429
GM_Fusobacterium_nucleatum__PWY66-399:_gluconeogenesis_III,9,64.28571428571429
LR_Fusobacterium_nucleatum__Streptococcus_mitis,9,64.28571428571429
GM_Fusobacterium_nucleatum__PWY-6167:_flavin_biosynthesis_II_(archaea),9,64.28571428571429
LR_Peptostreptococcus_stomatis__Streptococcus_infantis,9,64.28571428571429
LR_Fusobacterium_nucleatum__PWY0-162:_superpathway_of_pyrimidine_ribonucleotides_de_novo_biosynthesis,9,64.28571428571429
GM_Fusobacterium_nucleatum__PENTOSE-P-PWY:_pentose_phosphate_pathway,9,64.28571428571429
LR_Fusobacterium_nucleatum__PWY-5100:_pyruvate_fermentation_to_acetate_and_lactate_II,9,64.28571428571429
GM_Fusobacterium_nucleatum__PWY-6353:_purine_nucleotides_degradation_II_(aerobic),9,64.28571428571429
GM_Megasphaera_micronuciformis__Parvimonas_micra,9,64.28571428571429
LR_Parvimonas_micra__Ruminococcus_torques,9,64.28571428571429
LR_Fusobacterium_nucleatum__PWY-7221:_guanosine_ribonucleotides_de_novo_biosynthesis,9,64.28571428571429
LR_Fusobacterium_nucleatum__THISYNARA-PWY:_superpathway_of_thiamine_diphosphate_biosynthesis_III_(eukaryotes),9,64.28571428571429
LR_Abiotrophia_sp_HMSC24B09__Peptostreptococcus_stomatis,9,64.28571428571429
LR_Fusobacterium_nucleatum__GGB3637_SGB4930,9,64.28571428571429
GM_Fusobacterium_nucleatum__PWY-5103:_L-isoleucine_biosynthesis_III,9,64.28571428571429
GM_Parvimonas_micra__Ruminococcus_torques,9,64.28571428571429
LR_Parvimonas_micra__VALSYN-PWY:_L-valine_biosynthesis,9,64.28571428571429
LR_Fusobacterium_nucleatum__PWY-6124:_inosine-5'-phosphate_biosynthesis_II,9,64.28571428571429
LR_Fusobacterium_nucleatum__PWY-6628:_superpathway_of_L-phenylalanine_biosynthesis,9,64.28571428571429
LR_ANAEROFRUCAT-PWY:_homolactic_fermentation__Fusobacterium_nucleatum,9,64.28571428571429
LR_PWY-6167:_flavin_biosynthesis_II_(archaea)__Parvimonas_micra,9,64.28571428571429
LR_PWY1ZNC-1:_assimilatory_sulfate_reduction_IV__Parvimonas_micra,9,64.28571428571429
LR_Fusobacterium_nucleatum__PWY-7977:_L-methionine_biosynthesis_IV,9,64.28571428571429
LR_Lancefieldella_parvula__Parvimonas_micra,9,64.28571428571429
GM_PWY-5198:_factor_420_biosynthesis_II_(mycobacteria)__Parvimonas_micra,9,64.28571428571429
LR_Fusobacterium_nucleatum__UDPNAGSYN-PWY:_UDP-N-acetyl-D-glucosamine_biosynthesis_I,8,57.14285714285714
GM_Fusobacterium_nucleatum__PPGPPMET-PWY:_ppGpp_metabolism,8,57.14285714285714
LR_Fusobacterium_nucleatum__PWY0-1241:_ADP-L-glycero-&beta;-D-manno-heptose_biosynthesis,8,57.14285714285714
LR_Fusobacterium_nucleatum__PWY-7356:_thiamine_diphosphate_salvage_IV_(yeast),8,57.14285714285714
GM_GGB2977_SGB3959__Parvimonas_micra,8,57.14285714285714
GM_Fusobacterium_nucleatum__POLYISOPRENSYN-PWY:_polyisoprenoid_biosynthesis_(E._coli),8,57.14285714285714
GM_Fusobacterium_nucleatum__GLYCOCAT-PWY:_glycogen_degradation_I,8,57.14285714285714
GM_Fusobacterium_nucleatum__PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,8,57.14285714285714
GM_Fusobacterium_nucleatum__PWY-3001:_superpathway_of_L-isoleucine_biosynthesis_I,8,57.14285714285714
LR_Fusobacterium_nucleatum__PWY-7663:_gondoate_biosynthesis_(anaerobic),8,57.14285714285714
GM_Fusobacterium_nucleatum__PWY-6608:_guanosine_nucleotides_degradation_III,8,57.14285714285714
GM_PWY-7664:_oleate_biosynthesis_IV_(anaerobic)__Parvimonas_micra,8,57.14285714285714
GM_COLANSYN-PWY:_colanic_acid_building_blocks_biosynthesis__Fusobacterium_nucleatum,8,57.14285714285714
LR_Fusobacterium_nucleatum__PWY-8178:_pentose_phosphate_pathway_(non-oxidative_branch)_II,8,57.14285714285714
LR_Fusobacterium_nucleatum__Veillonella_dispar,8,57.14285714285714
LR_PWY0-162:_superpathway_of_pyrimidine_ribonucleotides_de_novo_biosynthesis__Parvimonas_micra,8,57.14285714285714
GM_PWY-6969:_TCA_cycle_V_(2-oxoglutarate_synthase)__Parvimonas_micra,8,57.14285714285714
LR_Fusobacterium_nucleatum__ORNDEG-PWY:_superpathway_of_ornithine_degradation,8,57.14285714285714
