Feature	IG	p_value	adjusted_p_value
Dialister_pneumosintes	1.9073486328125e-06	0.998702573872022	1
Acidaminococcus_intestini	0.434965133666992	0.437439583749909	1
Solobacterium_moorei	1.9073486328125e-06	0.998702573872022	1
Parabacteroides_merdae	0.136125564575195	0.663992363130029	1
Coprococcus_catus	3.1656379699707	0.0361820038601301	1
Butyricimonas_virosa	1.78542137145996	0.115660646393451	1
Bacteroides_stercoris	0.0	0.999920211544053	1
Adlercreutzia_equolifaciens	1.60229682922363	0.136122363290314	1
Alistipes_finegoldii	0.316299438476562	0.50785501106723	1
Roseburia_hominis	1.48427200317383	0.151444771996084	1
Bacteroides_xylanisolvens	1.3565788269043	0.170263972556676	1
Firmicutes_bacterium_CAG_95	0.395009994506836	0.459299941863401	1
Bacteroides_thetaiotaomicron	0.822294235229492	0.285664612813315	1
Kluyvera_georgiana	1.9073486328125e-06	0.998702573872022	1
Actinomyces_cardiffensis	1.9073486328125e-06	0.998702573872022	1
Oxalobacter_formigenes	0.0665283203125	0.761363802275975	1
Oscillibacter_sp_CAG_241	0.981935501098633	0.243320677804469	1
Olsenella_scatoligenes	1.9073486328125e-06	0.998702573872022	1
Ruthenibacterium_lactatiformans	0.289619445800781	0.526316740332924	1
Roseburia_inulinivorans	0.0365066528320312	0.822006993824034	1
Bifidobacterium_adolescentis	1.6273078918457	0.133103663977508	1
Catenibacterium_mitsuokai	0.322944641113281	0.503430963112917	1
Ruminococcus_torques	4.12589263916016	0.0167755802809627	1
Monoglobus_pectinilyticus	0.0403232574462891	0.813097773070669	1
Clostridium_sp_CAG_58	0.536521911621094	0.388453554270179	1
Bacteroides_massiliensis	0.0332126617431641	0.830098514306196	1
Megamonas_funiformis	1.9073486328125e-06	0.998702573872022	1
Alistipes_shahii	0.0	0.999920211544053	1
Klebsiella_variicola	0.147706985473633	0.650901570334897	1
Bilophila_wadsworthia	1.20977020263672	0.195310558651596	1
Ruminococcus_sp_CAG_403	1.9073486328125e-06	0.998702573872022	1
Asaccharobacter_celatus	0.172599792480469	0.624730876425673	1
Veillonella_parvula	0.0365066528320312	0.822006993824034	1
Parabacteroides_goldsteinii	0.434965133666992	0.437439583749909	1
Firmicutes_bacterium_CAG_238	0.434965133666992	0.437439583749909	1
Bacteroides_intestinalis	0.585973739624023	0.367431664347601	1
Streptococcus_sanguinis	1.9073486328125e-06	0.998702573872022	1
Lawsonibacter_asaccharolyticus	0.316299438476562	0.50785501106723	1
Ruminococcus_bicirculans	0.981935501098633	0.243320677804469	1
Collinsella_stercoris	1.78542137145996	0.115660646393451	1
Bacteroides_ovatus	0.826137542724609	0.28454153621311	1
Streptococcus_salivarius	0.289619445800781	0.526316740332924	1
Methanobrevibacter_smithii	0.188922882080078	0.608815959726122	1
Citrobacter_amalonaticus	1.9073486328125e-06	0.998702573872022	1
Ruminococcaceae_bacterium_D5	0.0516490936279297	0.789020051318947	1
Gordonibacter_pamelaeae	0.128536224365234	0.672934189605337	1
Holdemania_filiformis	1.6273078918457	0.133103663977508	1
Klebsiella_quasipneumoniae	0.147706985473633	0.650901570334897	1
Granulicatella_adiacens	1.9073486328125e-06	0.998702573872022	1
Eubacterium_sp_CAG_180	0.0665283203125	0.761363802275975	1
Enterococcus_avium	1.9073486328125e-06	0.998702573872022	1
Gemella_sanguinis	1.9073486328125e-06	0.998702573872022	1
Sanguibacteroides_justesenii	0.147706985473633	0.650901570334897	1
Cloacibacillus_porcorum	0.0665283203125	0.761363802275975	1
Erysipelothrix_larvae	1.9073486328125e-06	0.998702573872022	1
[Collinsella]_massiliensis	0.434965133666992	0.437439583749909	1
Bulleidia_extructa	1.9073486328125e-06	0.998702573872022	1
Bacteroides_cellulosilyticus	0.660871505737305	0.338484611294936	1
Ruminococcus_bromii	0.0332145690917969	0.830093710212093	1
Streptococcus_anginosus_group	1.9073486328125e-06	0.998702573872022	1
Anaerofustis_stercorihominis	0.147706985473633	0.650901570334897	1
Clostridium_sp_CAG_299	0.434965133666992	0.437439583749909	1
Bacteroides_plebeius	0.395009994506836	0.459299941863401	1
Firmicutes_bacterium_CAG_145	0.422657012939453	0.443998445559004	1
Clostridium_symbiosum	0.0516490936279297	0.789020051318947	1
Roseburia_intestinalis	2.8179817199707	0.0480981780879134	1
Collinsella_intestinalis	0.188922882080078	0.608815959726122	1
Harryflintia_acetispora	0.788463592529297	0.295798041889195	1
Clostridium_citroniae	1.4842700958252	0.151445034841957	1
Firmicutes_bacterium_CAG_170	0.147706985473633	0.650901570334897	1
Morganella_morganii	1.9073486328125e-06	0.998702573872022	1
Actinomyces_sp_ICM47	0.837406158447266	0.281280741282101	1
Clostridium_asparagiforme	1.6273078918457	0.133103663977508	1
Anaeromassilibacillus_sp_An250	1.35658073425293	0.170263672174609	1
Parabacteroides_gordonii	1.9073486328125e-06	0.998702573872022	1
Enterorhabdus_caecimuris	0.585973739624023	0.367431664347601	1
Roseburia_sp_CAG_182	0.422657012939453	0.443998445559004	1
Bifidobacterium_longum	0.140893936157227	0.658524842054634	1
Bacteroides_dorei	0.308235168457031	0.513314475025393	1
Eubacterium_sulci	0.147706985473633	0.650901570334897	1
Intestinimonas_butyriciproducens	0.0	0.999920211544053	1
Eubacterium_limosum	1.9073486328125e-06	0.998702573872022	1
Proteus_hauseri	1.9073486328125e-06	0.998702573872022	1
Megamonas_hypermegale	0.147706985473633	0.650901570334897	1
Bacteroides_coprocola	0.147706985473633	0.650901570334897	1
Faecalitalea_cylindroides	1.18832588195801	0.199317338840268	1
Enorma_massiliensis	1.9073486328125e-06	0.998702573872022	1
Bacteroides_nordii	0.0403232574462891	0.813097773070669	1
Bifidobacterium_pseudocatenulatum	1.20977020263672	0.195310558651596	1
Sharpea_azabuensis	1.9073486328125e-06	0.998702573872022	1
Gemella_haemolysans	1.9073486328125e-06	0.998702573872022	1
Streptococcus_parasanguinis	0.826139450073242	0.284540980246156	1
Roseburia_faecis	0.0332126617431641	0.830098514306196	1
Denitrobacterium_detoxificans	1.9073486328125e-06	0.998702573872022	1
Eubacterium_sp_CAG_38	0.964664459228516	0.247509107173461	1
Ruminococcus_callidus	0.322944641113281	0.503430963112917	1
Eisenbergiella_tayi	1.18832588195801	0.199317338840268	1
Bacteroides_sp_D2	0.147706985473633	0.650901570334897	1
Cardiobacterium_hominis	1.9073486328125e-06	0.998702573872022	1
Eubacterium_yurii	1.9073486328125e-06	0.998702573872022	1
Clostridium_perfringens	0.981662750244141	0.243386147694225	1
Parabacteroides_sp_426_9	1.9073486328125e-06	0.998702573872022	1
Eubacterium_sp_OM08_24	0.147706985473633	0.650901570334897	1
Ruminococcus_gnavus	0.822294235229492	0.285664612813315	1
Flavonifractor_plautii	0.518827438354492	0.396390836621834	1
Fusobacterium_nucleatum	1.9073486328125e-06	0.998702573872022	1
Phascolarctobacterium_faecium	0.0322837829589844	0.832455495042166	1
Eggerthella_lenta	0.964664459228516	0.247509107173461	1
Eubacterium_ventriosum	0.172599792480469	0.624730876425673	1
Haemophilus_parainfluenzae	0.0403232574462891	0.813097773070669	1
Intestinibacter_bartlettii	0.308235168457031	0.513314475025393	1
Eisenbergiella_massiliensis	0.822294235229492	0.285664612813315	1
Dielma_fastidiosa	0.0	0.999920211544053	1
Alistipes_indistinctus	0.128538131713867	0.672931903691008	1
Erysipelatoclostridium_ramosum	0.964664459228516	0.247509107173461	1
Clostridium_bolteae	0.0332126617431641	0.830098514306196	1
Clostridium_saccharolyticum	0.837406158447266	0.281280741282101	1
Anaerotruncus_colihominis	0.0	0.999920211544053	1
Catabacter_hongkongensis	1.18832588195801	0.199317338840268	1
Streptococcus_gordonii	0.434965133666992	0.437439583749909	1
Coprobacillus_cateniformis	0.147706985473633	0.650901570334897	1
Christensenella_minuta	0.147706985473633	0.650901570334897	1
Hungatella_hathewayi	1.4842700958252	0.151445034841957	1
Ruminococcaceae_bacterium_D16	1.18832588195801	0.199317338840268	1
Turicibacter_sanguinis	0.0403232574462891	0.813097773070669	1
Clostridium_disporicum	1.18832588195801	0.199317338840268	1
Streptococcus_sp_A12	0.981662750244141	0.243386147694225	1
Clostridium_clostridioforme	0.422657012939453	0.443998445559004	1
Weissella_cibaria	1.9073486328125e-06	0.998702573872022	1
Streptococcus_australis	0.981662750244141	0.243386147694225	1
Clostridium_innocuum	0.140893936157227	0.658524842054634	1
Megasphaera_elsdenii	1.9073486328125e-06	0.998702573872022	1
Streptococcus_oralis	1.9073486328125e-06	0.998702573872022	1
Blautia_hansenii	1.9073486328125e-06	0.998702573872022	1
Clostridiales_bacterium_1_7_47FAA	1.9073486328125e-06	0.998702573872022	1
Streptococcus_infantis	1.9073486328125e-06	0.998702573872022	1
Fretibacterium_fastidiosum	1.9073486328125e-06	0.998702573872022	1
Streptococcus_agalactiae	1.9073486328125e-06	0.998702573872022	1
Romboutsia_ilealis	0.0403232574462891	0.813097773070669	1
Veillonella_infantium	0.837406158447266	0.281280741282101	1
Prevotella_sp_oral_taxon_473	1.9073486328125e-06	0.998702573872022	1
Parasutterella_excrementihominis	0.0322837829589844	0.832455495042166	1
Porphyromonas_asaccharolytica	1.9073486328125e-06	0.998702573872022	1
Coprococcus_eutactus	0.322944641113281	0.503430963112917	1
Prevotella_sp_CAG_279	0.147706985473633	0.650901570334897	1
Lachnospira_pectinoschiza	0.536521911621094	0.388453554270179	1
Prevotella_sp_CAG_5226	0.147706985473633	0.650901570334897	1
Fusobacterium_sp_oral_taxon_370	1.9073486328125e-06	0.998702573872022	1
Mitsuokella_multacida	1.9073486328125e-06	0.998702573872022	1
Anaerococcus_vaginalis	1.9073486328125e-06	0.998702573872022	1
Bacteroides_salyersiae	0.0403232574462891	0.813097773070669	1
Bacteroides_eggerthii	0.0516490936279297	0.789020051318947	1
Lactobacillus_rogosae	0.172599792480469	0.624730876425673	1
Actinomyces_sp_oral_taxon_181	1.9073486328125e-06	0.998702573872022	1
Bifidobacterium_dentium	0.434965133666992	0.437439583749909	1
Alloscardovia_omnicolens	1.9073486328125e-06	0.998702573872022	1
Mogibacterium_diversum	0.147706985473633	0.650901570334897	1
Streptococcus_vestibularis	0.434965133666992	0.437439583749909	1
Aeriscardovia_aeriphila	1.9073486328125e-06	0.998702573872022	1
Bacteroides_galacturonicus	0.0665283203125	0.761363802275975	1
Actinomyces_odontolyticus	2.30416870117188	0.073897384417213	1
Actinomyces_sp_HMSC035G02	0.322944641113281	0.503430963112917	1
Sellimonas_intestinalis	0.837406158447266	0.281280741282101	1
Actinomyces_sp_S6_Spd3	0.147706985473633	0.650901570334897	1
Olsenella_profusa	1.9073486328125e-06	0.998702573872022	1
Streptococcus_sp_HPH0090	1.9073486328125e-06	0.998702573872022	1
Bacteroides_coprophilus	0.147706985473633	0.650901570334897	1
Fusobacterium_periodonticum	1.9073486328125e-06	0.998702573872022	1
Paraprevotella_clara	1.51384925842285	0.14743015556206	1
Gemella_asaccharolytica	1.9073486328125e-06	0.998702573872022	1
Actinomyces_sp_oral_taxon_448	1.9073486328125e-06	0.998702573872022	1
Clostridium_scindens	0.434965133666992	0.437439583749909	1
Prevotella_timonensis	1.9073486328125e-06	0.998702573872022	1
Prevotella_sp_CAG_1031	1.9073486328125e-06	0.998702573872022	1
Eubacterium_sp_CAG_251	0.981662750244141	0.243386147694225	1
Peptostreptococcus_anaerobius	1.9073486328125e-06	0.998702573872022	1
Peptoniphilus_harei	1.9073486328125e-06	0.998702573872022	1
Streptococcus_pasteurianus	0.147706985473633	0.650901570334897	1
Holdemanella_biformis	0.422657012939453	0.443998445559004	1
Blautia_producta	0.981662750244141	0.243386147694225	1
Slackia_exigua	1.9073486328125e-06	0.998702573872022	1
Coprobacter_fastidiosus	0.660871505737305	0.338484611294936	1
Bacteroides_finegoldii	0.172599792480469	0.624730876425673	1
Candidatus_Stoquefichus_sp_KLE1796	0.0665283203125	0.761363802275975	1
Clostridium_lavalense	0.422657012939453	0.443998445559004	1
Cloacibacillus_evryensis	0.788463592529297	0.295798041889195	1
Clostridium_methylpentosum	1.9073486328125e-06	0.998702573872022	1
Prevotella_stercorea	1.51384925842285	0.14743015556206	1
Blautia_coccoides	1.9073486328125e-06	0.998702573872022	1
Actinomyces_graevenitzii	0.322944641113281	0.503430963112917	1
Butyricimonas_synergistica	2.6152172088623	0.0569018100722218	1
Clostridium_aldenense	1.51384925842285	0.14743015556206	1
Blautia_sp_CAG_257	0.837406158447266	0.281280741282101	1
Gemella_bergeri	1.9073486328125e-06	0.998702573872022	1
Lactococcus_piscium	1.9073486328125e-06	0.998702573872022	1
Propionibacterium_acidifaciens	1.9073486328125e-06	0.998702573872022	1
Alistipes_onderdonkii	1.6273078918457	0.133103663977508	1
Leuconostoc_citreum	1.9073486328125e-06	0.998702573872022	1
Lactonifactor_longoviformis	1.9073486328125e-06	0.998702573872022	1
Streptococcus_cristatus	1.9073486328125e-06	0.998702573872022	1
Eubacterium_infirmum	1.9073486328125e-06	0.998702573872022	1
Dialister_sp_CAG_357	0.434965133666992	0.437439583749909	1
Ruminococcus_lactaris	0.140893936157227	0.658524842054634	1
Clostridium_spiroforme	0.316299438476562	0.50785501106723	1
Coprobacter_secundus	0.660871505737305	0.338484611294936	1
Roseburia_sp_CAG_303	0.788463592529297	0.295798041889195	1
Roseburia_sp_CAG_309	1.18832588195801	0.199317338840268	1
Sutterella_parvirubra	0.147706985473633	0.650901570334897	1
Mogibacterium_timidum	1.9073486328125e-06	0.998702573872022	1
Treponema_denticola	1.9073486328125e-06	0.998702573872022	1
Klebsiella_aerogenes	1.9073486328125e-06	0.998702573872022	1
Megamonas_rupellensis	1.9073486328125e-06	0.998702573872022	1
Dorea_sp_CAG_317	0.0403232574462891	0.813097773070669	1
Eubacterium_sp_CAG_274	0.172599792480469	0.624730876425673	1
Lactobacillus_mucosae	1.9073486328125e-06	0.998702573872022	1
Dialister_succinatiphilus	0.147706985473633	0.650901570334897	1
Prevotella_sp_CAG_617	1.9073486328125e-06	0.998702573872022	1
Veillonella_atypica	0.837406158447266	0.281280741282101	1
Clostridium_ventriculi	1.9073486328125e-06	0.998702573872022	1
Parabacteroides_sp_CAG_409	1.9073486328125e-06	0.998702573872022	1
Enterococcus_faecium	1.18832588195801	0.199317338840268	1
Atopobium_deltae	1.9073486328125e-06	0.998702573872022	1
Porphyromonas_sp_HMSC065F10	1.9073486328125e-06	0.998702573872022	1
Parabacteroides_johnsonii	0.0403232574462891	0.813097773070669	1
Streptococcus_mitis	0.322944641113281	0.503430963112917	1
Prevotella_bivia	1.9073486328125e-06	0.998702573872022	1
Enterococcus_faecalis	0.147706985473633	0.650901570334897	1
Scardovia_wiggsiae	1.9073486328125e-06	0.998702573872022	1
Actinomyces_sp_HPA0247	1.9073486328125e-06	0.998702573872022	1
Firmicutes_bacterium_CAG_94	0.322944641113281	0.503430963112917	1
Abiotrophia_sp_HMSC24B09	1.9073486328125e-06	0.998702573872022	1
Butyricicoccus_pullicaecorum	0.981662750244141	0.243386147694225	1
Fusobacterium_mortiferum	1.9073486328125e-06	0.998702573872022	1
Rothia_mucilaginosa	0.0665283203125	0.761363802275975	1
Aggregatibacter_segnis	1.9073486328125e-06	0.998702573872022	1
Acidaminococcus_sp_CAG_542	1.9073486328125e-06	0.998702573872022	1
Clostridioides_difficile	1.9073486328125e-06	0.998702573872022	1
Shewanella_algae	1.9073486328125e-06	0.998702573872022	1
Clostridium_bolteae_CAG_59	0.434965133666992	0.437439583749909	1
Subdoligranulum_variabile	1.9073486328125e-06	0.998702573872022	1
Lautropia_mirabilis	1.9073486328125e-06	0.998702573872022	1
Acidaminococcus_fermentans	1.9073486328125e-06	0.998702573872022	1
Desulfovibrio_sp_An276	1.9073486328125e-06	0.998702573872022	1
Turicimonas_muris	0.822294235229492	0.285664612813315	1
Proteobacteria_bacterium_CAG_139	0.585973739624023	0.367431664347601	1
Tyzzerella_nexilis	0.0665283203125	0.761363802275975	1
Bacteroides_clarus	0.188922882080078	0.608815959726122	1
Fusobacterium_varium	1.9073486328125e-06	0.998702573872022	1
Phascolarctobacterium_sp_CAG_266	0.147706985473633	0.650901570334897	1
Bacteroides_faecichinchillae	1.9073486328125e-06	0.998702573872022	1
Clostridium_sp_chh4_2	1.9073486328125e-06	0.998702573872022	1
Lactobacillus_paragasseri	1.9073486328125e-06	0.998702573872022	1
Lactobacillus_salivarius	1.9073486328125e-06	0.998702573872022	1
Anaerotignum_lactatifermentans	0.0	0.999920211544053	1
Veillonella_sp_T11011_6	1.51384925842285	0.14743015556206	1
Veillonella_dispar	0.585973739624023	0.367431664347601	1
Allisonella_histaminiformans	1.9073486328125e-06	0.998702573872022	1
Fusobacterium_ulcerans	1.9073486328125e-06	0.998702573872022	1
Streptococcus_milleri	1.9073486328125e-06	0.998702573872022	1
Aeromonas_veronii	1.9073486328125e-06	0.998702573872022	1
Streptococcus_sp_F0442	0.981662750244141	0.243386147694225	1
Megasphaera_micronuciformis	1.9073486328125e-06	0.998702573872022	1
Veillonella_tobetsuensis	1.9073486328125e-06	0.998702573872022	1
Prevotella_sp_CAG_520	0.981662750244141	0.243386147694225	1
Bifidobacterium_bifidum	0.0665283203125	0.761363802275975	1
Megamonas_funiformis_CAG_377	0.147706985473633	0.650901570334897	1
Enterobacter_cloacae_complex	0.981662750244141	0.243386147694225	1
Bacteroides_sp_OM08_11	1.9073486328125e-06	0.998702573872022	1
Desulfovibrionaceae_bacterium	0.788463592529297	0.295798041889195	1
Rothia_dentocariosa	1.9073486328125e-06	0.998702573872022	1
Hafnia_paralvei	1.9073486328125e-06	0.998702573872022	1
Leuconostoc_lactis	1.9073486328125e-06	0.998702573872022	1
Klebsiella_variicola_CAG_634	1.9073486328125e-06	0.998702573872022	1
Lactococcus_petauri	1.9073486328125e-06	0.998702573872022	1
Lactococcus_garvieae	1.9073486328125e-06	0.998702573872022	1
Streptococcus_infantarius	1.9073486328125e-06	0.998702573872022	1
Clostridium_sp_CAG_253	1.9073486328125e-06	0.998702573872022	1
Streptococcus_lutetiensis	1.9073486328125e-06	0.998702573872022	1
Citrobacter_youngae	1.9073486328125e-06	0.998702573872022	1
Weissella_confusa	0.147706985473633	0.650901570334897	1
Alistipes_inops	2.6152172088623	0.0569018100722218	1
Bacteroides_faecis_CAG_32	2.71623611450195	0.0523201254872118	1
Citrobacter_freundii	1.9073486328125e-06	0.998702573872022	1
Citrobacter_portucalensis	1.9073486328125e-06	0.998702573872022	1
Citrobacter_braakii	0.147706985473633	0.650901570334897	1
Raoultella_ornithinolytica	1.9073486328125e-06	0.998702573872022	1
Citrobacter_pasteurii	1.9073486328125e-06	0.998702573872022	1
Enterobacter_mori	1.9073486328125e-06	0.998702573872022	1
Bacteroides_sp_OM05_12	0.981662750244141	0.243386147694225	1
Kluyvera_ascorbata	1.9073486328125e-06	0.998702573872022	1
Atopobium_rimae	1.9073486328125e-06	0.998702573872022	1
Campylobacter_hominis	1.9073486328125e-06	0.998702573872022	1
Klebsiella_michiganensis	1.9073486328125e-06	0.998702573872022	1
Citrobacter_werkmanii	1.9073486328125e-06	0.998702573872022	1
Clostridium_celatum	0.434965133666992	0.437439583749909	1
Klebsiella_oxytoca	1.9073486328125e-06	0.998702573872022	1
Eubacterium_callanderi	1.9073486328125e-06	0.998702573872022	1
Eubacterium_nodatum	1.9073486328125e-06	0.998702573872022	1
Prevotella_corporis	0.147706985473633	0.650901570334897	1
Raoultella_planticola	1.9073486328125e-06	0.998702573872022	1
Atopobium_parvulum	1.9073486328125e-06	0.998702573872022	1
Actinomyces_sp_oral_taxon_414	1.9073486328125e-06	0.998702573872022	1
Corynebacterium_matruchotii	1.9073486328125e-06	0.998702573872022	1
Corynebacterium_durum	1.9073486328125e-06	0.998702573872022	1
Anaerofilum_sp_An201	1.9073486328125e-06	0.998702573872022	1
Streptococcus_sinensis	1.9073486328125e-06	0.998702573872022	1
Butyribacterium_methylotrophicum	1.9073486328125e-06	0.998702573872022	1
Abiotrophia_defectiva	1.9073486328125e-06	0.998702573872022	1
Granulicatella_elegans	0.981662750244141	0.243386147694225	1
Actinomyces_sp_oral_taxon_897	1.9073486328125e-06	0.998702573872022	1
Actinomyces_turicensis	1.9073486328125e-06	0.998702573872022	1
Blautia_hydrogenotrophica	0.434965133666992	0.437439583749909	1
Eikenella_corrodens	1.9073486328125e-06	0.998702573872022	1
Clostridium_hylemonae	1.9073486328125e-06	0.998702573872022	1
Clostridium_sp_D5	1.9073486328125e-06	0.998702573872022	1
Bifidobacterium_breve	1.51384925842285	0.14743015556206	1
Cardiobacterium_valvarum	1.9073486328125e-06	0.998702573872022	1
Eggerthia_catenaformis	1.9073486328125e-06	0.998702573872022	1
Actinobaculum_sp_oral_taxon_183	0.147706985473633	0.650901570334897	1
Oribacterium_parvum	1.9073486328125e-06	0.998702573872022	1
Pseudopropionibacterium_propionicum	1.9073486328125e-06	0.998702573872022	1
Streptococcus_sp_oral_taxon_058	1.9073486328125e-06	0.998702573872022	1
Dialister_invisus	0.837406158447266	0.281280741282101	1
Actinomyces_oris	0.434965133666992	0.437439583749909	1
Anaerostipes_caccae	1.9073486328125e-06	0.998702573872022	1
Actinomyces_hongkongensis	1.9073486328125e-06	0.998702573872022	1
Lachnospiraceae_bacterium_2_1_46FAA	1.9073486328125e-06	0.998702573872022	1
Enterococcus_hirae	1.9073486328125e-06	0.998702573872022	1
Parvimonas_sp_oral_taxon_393	1.9073486328125e-06	0.998702573872022	1
Pyramidobacter_piscolens	1.9073486328125e-06	0.998702573872022	1
Methanobrevibacter_oralis	1.9073486328125e-06	0.998702573872022	1
Pyramidobacter_sp_C12_8	1.9073486328125e-06	0.998702573872022	1
Streptococcus_gallolyticus	1.9073486328125e-06	0.998702573872022	1
Bifidobacterium_catenulatum	1.9073486328125e-06	0.998702573872022	1
Desulfovibrio_vulgaris	1.9073486328125e-06	0.998702573872022	1
Enterococcus_gallinarum	1.9073486328125e-06	0.998702573872022	1
Streptococcus_thermophilus	0.0	0.999920211544053	1
Lactobacillus_delbrueckii	0.434965133666992	0.437439583749909	1
Saccharomyces_cerevisiae	0.981662750244141	0.243386147694225	1
Faecalicoccus_pleomorphus	1.9073486328125e-06	0.998702573872022	1
Oribacterium_sinus	1.9073486328125e-06	0.998702573872022	1
Streptococcus_mutans	0.147706985473633	0.650901570334897	1
Veillonella_rogosae	1.9073486328125e-06	0.998702573872022	1
Parvimonas_sp_KA00067	1.9073486328125e-06	0.998702573872022	1
Streptococcus_viridans	1.9073486328125e-06	0.998702573872022	1
Clostridium_cadaveris	1.9073486328125e-06	0.998702573872022	1
Lactobacillus_ruminis	0.147706985473633	0.650901570334897	1
Bacteroides_sp_CAG_633	1.9073486328125e-06	0.998702573872022	1
Massiliomicrobiota_timonensis	0.147706985473633	0.650901570334897	1
Lachnoclostridium_sp_An118	1.9073486328125e-06	0.998702573872022	1
Citrobacter_koseri	1.9073486328125e-06	0.998702573872022	1
Pediococcus_acidilactici	1.9073486328125e-06	0.998702573872022	1
Lactobacillus_sanfranciscensis	1.9073486328125e-06	0.998702573872022	1
Aggregatibacter_aphrophilus	1.9073486328125e-06	0.998702573872022	1
Dorea_sp_D27	1.9073486328125e-06	0.998702573872022	1
Porphyromonas_gingivalis	1.9073486328125e-06	0.998702573872022	1
Pseudoflavonifractor_sp_An184	1.9073486328125e-06	0.998702573872022	1
Campylobacter_ureolyticus	1.9073486328125e-06	0.998702573872022	1
Prevotella_buccalis	0.147706985473633	0.650901570334897	1
Parvimonas_sp_oral_taxon_110	1.9073486328125e-06	0.998702573872022	1
Bacteroides_stercorirosoris	1.9073486328125e-06	0.998702573872022	1
Lachnoclostridium_sp_An131	0.147706985473633	0.650901570334897	1
Lachnoclostridium_sp_An138	0.788463592529297	0.295798041889195	1
Flavonifractor_sp_An10	1.9073486328125e-06	0.998702573872022	1
Shuttleworthia_satelles	1.9073486328125e-06	0.998702573872022	1
Lactobacillus_pontis	1.9073486328125e-06	0.998702573872022	1
Lachnospiraceae_bacterium_oral_taxon_096	1.9073486328125e-06	0.998702573872022	1
Lactococcus_lactis	0.788463592529297	0.295798041889195	1
Actinomyces_naeslundii	0.147706985473633	0.650901570334897	1
Actinomyces_massiliensis	1.9073486328125e-06	0.998702573872022	1
Streptococcus_pseudopneumoniae	1.9073486328125e-06	0.998702573872022	1
Citrobacter_europaeus	1.9073486328125e-06	0.998702573872022	1
Leuconostoc_garlicum	1.9073486328125e-06	0.998702573872022	1
Eubacterium_brachy	1.9073486328125e-06	0.998702573872022	1
Prevotella_sp_AM42_24	1.9073486328125e-06	0.998702573872022	1
Enterococcus_mundtii	1.9073486328125e-06	0.998702573872022	1
Fusobacterium_naviforme	1.9073486328125e-06	0.998702573872022	1
Porphyromonas_uenonis	1.9073486328125e-06	0.998702573872022	1
