Feature,Selection Count,Selection %
GM_PWY-5913:_partial_TCA_cycle_(obligate_autotrophs)__PWY-6588:_pyruvate_fermentation_to_acetone,10,71.42857142857143
"GM_PWY-6588:_pyruvate_fermentation_to_acetone__PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type",10,71.42857142857143
GM_KETOGLUCONMET-PWY:_ketogluconate_metabolism__P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,10,71.42857142857143
GM_GLYCOL-GLYOXDEG-PWY:_superpathway_of_glycol_metabolism_and_degradation__P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,10,71.42857142857143
LR_PWY-6167:_flavin_biosynthesis_II_(archaea)__VALSYN-PWY:_L-valine_biosynthesis,9,64.28571428571429
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-6612:_superpathway_of_tetrahydrofolate_biosynthesis,9,64.28571428571429
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY4LZ-257:_superpathway_of_fermentation_(Chlamydomonas_reinhardtii),9,64.28571428571429
GM_PWY-6167:_flavin_biosynthesis_II_(archaea)__VALSYN-PWY:_L-valine_biosynthesis,9,64.28571428571429
GM_PWY-6588:_pyruvate_fermentation_to_acetone__VALSYN-PWY:_L-valine_biosynthesis,9,64.28571428571429
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY0-42:_2-methylcitrate_cycle_I,9,64.28571428571429
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-7198:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_IV,9,64.28571428571429
"GM_PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type__PWY-6588:_pyruvate_fermentation_to_acetone",9,64.28571428571429
"GM_PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine)__PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type",9,64.28571428571429
GM_PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine)__PWY-6167:_flavin_biosynthesis_II_(archaea),9,64.28571428571429
"LR_PWY-6588:_pyruvate_fermentation_to_acetone__PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type",9,64.28571428571429
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY-5104:_L-isoleucine_biosynthesis_IV,9,64.28571428571429
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-2941:_L-lysine_biosynthesis_II,9,64.28571428571429
GM_PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction)__VALSYN-PWY:_L-valine_biosynthesis,9,64.28571428571429
LR_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__VALSYN-PWY:_L-valine_biosynthesis,9,64.28571428571429
GM_FOLSYN-PWY:_superpathway_of_tetrahydrofolate_biosynthesis_and_salvage__ORNDEG-PWY:_superpathway_of_ornithine_degradation,9,64.28571428571429
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-6588:_pyruvate_fermentation_to_acetone,9,64.28571428571429
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-7242:_D-fructuronate_degradation,9,64.28571428571429
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-6167:_flavin_biosynthesis_II_(archaea),9,64.28571428571429
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction),9,64.28571428571429
LR_PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine)__PWY-7242:_D-fructuronate_degradation,8,57.14285714285714
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-6749:_CMP-legionaminate_biosynthesis_I,8,57.14285714285714
LR_GLUCUROCAT-PWY:_superpathway_of_&beta;-D-glucuronosides_degradation__P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,8,57.14285714285714
LR_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-7242:_D-fructuronate_degradation,8,57.14285714285714
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__VALSYN-PWY:_L-valine_biosynthesis,8,57.14285714285714
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY0-1297:_superpathway_of_purine_deoxyribonucleosides_degradation,8,57.14285714285714
GM_PWY-2941:_L-lysine_biosynthesis_II__REDCITCYC:_TCA_cycle_VI_(Helicobacter),8,57.14285714285714
GM_OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli)__P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,8,57.14285714285714
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,8,57.14285714285714
GM_PWY-2941:_L-lysine_biosynthesis_II__PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,8,57.14285714285714
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY0-162:_superpathway_of_pyrimidine_ribonucleotides_de_novo_biosynthesis,8,57.14285714285714
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction),8,57.14285714285714
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__UDPNAGSYN-PWY:_UDP-N-acetyl-D-glucosamine_biosynthesis_I,8,57.14285714285714
LR_PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine)__PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,8,57.14285714285714
LR_GALACTUROCAT-PWY:_D-galacturonate_degradation_I__ORNDEG-PWY:_superpathway_of_ornithine_degradation,8,57.14285714285714
LR_GALACTUROCAT-PWY:_D-galacturonate_degradation_I__P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,8,57.14285714285714
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,8,57.14285714285714
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-6270:_isoprene_biosynthesis_I,7,50.0
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-6478:_GDP-D-glycero-&alpha;-D-manno-heptose_biosynthesis,7,50.0
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-5004:_superpathway_of_L-citrulline_metabolism,7,50.0
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY-7118:_chitin_deacetylation,7,50.0
"LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-7237:_myo-,_chiro-_and_scyllo-inositol_degradation",7,50.0
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY-6612:_superpathway_of_tetrahydrofolate_biosynthesis,7,50.0
"GM_PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type__PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction)",7,50.0
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY0-1415:_superpathway_of_heme_b_biosynthesis_from_uroporphyrinogen-III,7,50.0
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__P42-PWY:_incomplete_reductive_TCA_cycle,7,50.0
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-6749:_CMP-legionaminate_biosynthesis_I,7,50.0
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-6478:_GDP-D-glycero-&alpha;-D-manno-heptose_biosynthesis,7,50.0
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-6478:_GDP-D-glycero-&alpha;-D-manno-heptose_biosynthesis,7,50.0
GM_LACTOSECAT-PWY:_lactose_and_galactose_degradation_I__PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),7,50.0
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-6595:_superpathway_of_guanosine_nucleotides_degradation_(plants),7,50.0
LR_ORNDEG-PWY:_superpathway_of_ornithine_degradation__POLYAMINSYN3-PWY:_superpathway_of_polyamine_biosynthesis_II,7,50.0
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__VALSYN-PWY:_L-valine_biosynthesis,7,50.0
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY-6803:_phosphatidylcholine_acyl_editing,7,50.0
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-8112:_factor_420_biosynthesis_I_(archaea),7,50.0
GM_FOLSYN-PWY:_superpathway_of_tetrahydrofolate_biosynthesis_and_salvage__P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,7,50.0
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY-5913:_partial_TCA_cycle_(obligate_autotrophs),7,50.0
GM_PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine)__PWY-7286:_7-(3-amino-3-carboxypropyl)-wyosine_biosynthesis,7,50.0
GM_PWY-6167:_flavin_biosynthesis_II_(archaea)__PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction),7,50.0
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY-5855:_ubiquinol-7_biosynthesis_(early_decarboxylation),7,50.0
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-8113:_3PG-factor_420_biosynthesis,7,50.0
GM_PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate__PWY-7198:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_IV,7,50.0
GM_PWY-6167:_flavin_biosynthesis_II_(archaea)__REDCITCYC:_TCA_cycle_VI_(Helicobacter),7,50.0
GM_GLYOXYLATE-BYPASS:_glyoxylate_cycle__P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,7,50.0
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY-5675:_nitrate_reduction_V_(assimilatory),7,50.0
"GM_PWY-6167:_flavin_biosynthesis_II_(archaea)__PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type",7,50.0
GM_PWY-6612:_superpathway_of_tetrahydrofolate_biosynthesis__PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction),7,50.0
LR_GLUCUROCAT-PWY:_superpathway_of_&beta;-D-glucuronosides_degradation__ORNDEG-PWY:_superpathway_of_ornithine_degradation,7,50.0
GM_PWY-2941:_L-lysine_biosynthesis_II__PWY-5913:_partial_TCA_cycle_(obligate_autotrophs),7,50.0
LR_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,7,50.0
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-6350:_archaetidylinositol_biosynthesis,7,50.0
"GM_PWY-2941:_L-lysine_biosynthesis_II__PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type",6,42.857142857142854
"GM_PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type__PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine)",6,42.857142857142854
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-8113:_3PG-factor_420_biosynthesis,6,42.857142857142854
GM_PWY-6167:_flavin_biosynthesis_II_(archaea)__PWY-6588:_pyruvate_fermentation_to_acetone,6,42.857142857142854
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__POLYAMINSYN3-PWY:_superpathway_of_polyamine_biosynthesis_II,6,42.857142857142854
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-6270:_isoprene_biosynthesis_I,6,42.857142857142854
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY0-1297:_superpathway_of_purine_deoxyribonucleosides_degradation,6,42.857142857142854
"GM_PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate__PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type",6,42.857142857142854
"LR_PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type__PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction)",6,42.857142857142854
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PYRIDNUCSAL-PWY:_NAD_salvage_pathway_I_(PNC_VI_cycle),6,42.857142857142854
"GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type",6,42.857142857142854
GM_PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate__PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction),6,42.857142857142854
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction),6,42.857142857142854
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-6350:_archaetidylinositol_biosynthesis,6,42.857142857142854
GM_PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate__PWY-6588:_pyruvate_fermentation_to_acetone,6,42.857142857142854
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-5659:_GDP-mannose_biosynthesis,6,42.857142857142854
GM_NAD-BIOSYNTHESIS-II:_NAD_salvage_pathway_III_(to_nicotinamide_riboside)__PWY-6588:_pyruvate_fermentation_to_acetone,6,42.857142857142854
GM_PWY-6588:_pyruvate_fermentation_to_acetone__PWY0-1297:_superpathway_of_purine_deoxyribonucleosides_degradation,6,42.857142857142854
"GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type",6,42.857142857142854
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-621:_sucrose_degradation_III_(sucrose_invertase),6,42.857142857142854
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-2941:_L-lysine_biosynthesis_II,6,42.857142857142854
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-7197:_pyrimidine_deoxyribonucleotide_phosphorylation,6,42.857142857142854
LR_GLUCUROCAT-PWY:_superpathway_of_&beta;-D-glucuronosides_degradation__PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,6,42.857142857142854
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY0-166:_superpathway_of_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_(E._coli),6,42.857142857142854
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-7286:_7-(3-amino-3-carboxypropyl)-wyosine_biosynthesis,6,42.857142857142854
LR_GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation__ORNDEG-PWY:_superpathway_of_ornithine_degradation,6,42.857142857142854
LR_PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate__PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,6,42.857142857142854
GM_LACTOSECAT-PWY:_lactose_and_galactose_degradation_I__P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,6,42.857142857142854
GM_OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli)__PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,6,42.857142857142854
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction),6,42.857142857142854
GM_HEME-BIOSYNTHESIS-II:_heme_b_biosynthesis_I_(aerobic)__PWY-7198:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_IV,6,42.857142857142854
LR_PWY-7198:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_IV__VALSYN-PWY:_L-valine_biosynthesis,6,42.857142857142854
LR_HISTSYN-PWY:_L-histidine_biosynthesis__PWY-2941:_L-lysine_biosynthesis_II,6,42.857142857142854
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY-5723:_Rubisco_shunt,6,42.857142857142854
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-7286:_7-(3-amino-3-carboxypropyl)-wyosine_biosynthesis,6,42.857142857142854
LR_COBALSYN-PWY:_superpathway_of_adenosylcobalamin_salvage_from_cobinamide_I__P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,6,42.857142857142854
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-6588:_pyruvate_fermentation_to_acetone,6,42.857142857142854
GM_P161-PWY:_acetylene_degradation_(anaerobic)__PWY-6167:_flavin_biosynthesis_II_(archaea),6,42.857142857142854
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-6607:_guanosine_nucleotides_degradation_I,6,42.857142857142854
LR_PWY-6588:_pyruvate_fermentation_to_acetone__PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction),6,42.857142857142854
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-7323:_superpathway_of_GDP-mannose-derived_O-antigen_building_blocks_biosynthesis,6,42.857142857142854
LR_METH-ACETATE-PWY:_methanogenesis_from_acetate__P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,6,42.857142857142854
GM_LACTOSECAT-PWY:_lactose_and_galactose_degradation_I__ORNDEG-PWY:_superpathway_of_ornithine_degradation,6,42.857142857142854
GM_NAD-BIOSYNTHESIS-II:_NAD_salvage_pathway_III_(to_nicotinamide_riboside)__P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,6,42.857142857142854
LR_PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate__PWY-7242:_D-fructuronate_degradation,6,42.857142857142854
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),6,42.857142857142854
"GM_PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type__PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate",6,42.857142857142854
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__TCA:_TCA_cycle_I_(prokaryotic),6,42.857142857142854
"LR_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-7237:_myo-,_chiro-_and_scyllo-inositol_degradation",6,42.857142857142854
GM_PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate__UDPNAGSYN-PWY:_UDP-N-acetyl-D-glucosamine_biosynthesis_I,6,42.857142857142854
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-6607:_guanosine_nucleotides_degradation_I,6,42.857142857142854
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-8187:_L-arginine_degradation_XIII_(reductive_Stickland_reaction),6,42.857142857142854
GM_METH-ACETATE-PWY:_methanogenesis_from_acetate__P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,6,42.857142857142854
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PPGPPMET-PWY:_ppGpp_metabolism,6,42.857142857142854
GM_PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate__PWY-6167:_flavin_biosynthesis_II_(archaea),6,42.857142857142854
"LR_PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type__PWY-6588:_pyruvate_fermentation_to_acetone",6,42.857142857142854
GM_PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine)__PWY-6478:_GDP-D-glycero-&alpha;-D-manno-heptose_biosynthesis,5,35.714285714285715
LR_GALACTUROCAT-PWY:_D-galacturonate_degradation_I__REDCITCYC:_TCA_cycle_VI_(Helicobacter),5,35.714285714285715
LR_GALACTUROCAT-PWY:_D-galacturonate_degradation_I__PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),5,35.714285714285715
"GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type",5,35.714285714285715
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-622:_starch_biosynthesis,5,35.714285714285715
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY0-1479:_tRNA_processing,5,35.714285714285715
GM_PWY-5104:_L-isoleucine_biosynthesis_IV__PWY-6588:_pyruvate_fermentation_to_acetone,5,35.714285714285715
GM_PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine)__PWY-622:_starch_biosynthesis,5,35.714285714285715
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-6349:_CDP-archaeol_biosynthesis,5,35.714285714285715
LR_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-6612:_superpathway_of_tetrahydrofolate_biosynthesis,5,35.714285714285715
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-6612:_superpathway_of_tetrahydrofolate_biosynthesis,5,35.714285714285715
"LR_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type",5,35.714285714285715
LR_ORNDEG-PWY:_superpathway_of_ornithine_degradation__VALSYN-PWY:_L-valine_biosynthesis,5,35.714285714285715
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-6595:_superpathway_of_guanosine_nucleotides_degradation_(plants),5,35.714285714285715
GM_HISTSYN-PWY:_L-histidine_biosynthesis__PWY-2941:_L-lysine_biosynthesis_II,5,35.714285714285715
"LR_PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine)__PWY-7237:_myo-,_chiro-_and_scyllo-inositol_degradation",5,35.714285714285715
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-6595:_superpathway_of_guanosine_nucleotides_degradation_(plants),5,35.714285714285715
LR_PWY-6612:_superpathway_of_tetrahydrofolate_biosynthesis__PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction),5,35.714285714285715
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PPGPPMET-PWY:_ppGpp_metabolism,5,35.714285714285715
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-5004:_superpathway_of_L-citrulline_metabolism,5,35.714285714285715
GM_METH-ACETATE-PWY:_methanogenesis_from_acetate__ORNDEG-PWY:_superpathway_of_ornithine_degradation,5,35.714285714285715
"GM_PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type__PWY-2941:_L-lysine_biosynthesis_II",5,35.714285714285715
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-822:_fructan_biosynthesis,5,35.714285714285715
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY0-1298:_superpathway_of_pyrimidine_deoxyribonucleosides_degradation,5,35.714285714285715
GM_LACTOSECAT-PWY:_lactose_and_galactose_degradation_I__PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,5,35.714285714285715
GM_PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate__PWY-6478:_GDP-D-glycero-&alpha;-D-manno-heptose_biosynthesis,5,35.714285714285715
GM_PPGPPMET-PWY:_ppGpp_metabolism__PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),5,35.714285714285715
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-6349:_CDP-archaeol_biosynthesis,5,35.714285714285715
"GM_PWY-6588:_pyruvate_fermentation_to_acetone__PWY-724:_superpathway_of_L-lysine,_L-threonine_and_L-methionine_biosynthesis_II",5,35.714285714285715
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY1ZNC-1:_assimilatory_sulfate_reduction_IV,5,35.714285714285715
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-6749:_CMP-legionaminate_biosynthesis_I,5,35.714285714285715
GM_PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate__PWY-6549:_L-glutamine_biosynthesis_III,5,35.714285714285715
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-5154:_L-arginine_biosynthesis_III_(via_N-acetyl-L-citrulline),5,35.714285714285715
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),5,35.714285714285715
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY66-429:_fatty_acid_biosynthesis_initiation_(mitochondria),5,35.714285714285715
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-7234:_inosine-5'-phosphate_biosynthesis_III,5,35.714285714285715
GM_ORNDEG-PWY:_superpathway_of_ornithine_degradation__PWY-5130:_2-oxobutanoate_degradation_I,5,35.714285714285715
GM_P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate__PWY66-409:_superpathway_of_purine_nucleotide_salvage,5,35.714285714285715
GM_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-5005:_biotin_biosynthesis_II,5,35.714285714285715
LR_P441-PWY:_superpathway_of_N-acetylneuraminate_degradation__PWY-822:_fructan_biosynthesis,5,35.714285714285715
GM_PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate__PWY-622:_starch_biosynthesis,5,35.714285714285715
