Feature,Selection Count,Selection %
Butyricimonas_virosa,11,78.57142857142857
Eggerthella_lenta,11,78.57142857142857
Coprococcus_catus,11,78.57142857142857
Clostridium_innocuum,11,78.57142857142857
Eisenbergiella_tayi,10,71.42857142857143
Alistipes_ihumii,10,71.42857142857143
Gemella_morbillorum,10,71.42857142857143
Dysosmobacter_sp_NSJ_60,10,71.42857142857143
GGB38171_SGB72433,10,71.42857142857143
GGB9699_SGB15216,10,71.42857142857143
Ruminococcus_bromii,10,71.42857142857143
Veillonella_rogosae,10,71.42857142857143
GGB9642_SGB15119,9,64.28571428571429
Dorea_sp_AF24_7LB,9,64.28571428571429
Blautia_SGB4815,9,64.28571428571429
Erysipelatoclostridium_ramosum,9,64.28571428571429
Actinomyces_graevenitzii,9,64.28571428571429
Blautia_massiliensis,9,64.28571428571429
Barnesiella_intestinihominis,9,64.28571428571429
Coprococcus_comes,9,64.28571428571429
Sutterella_wadsworthensis,9,64.28571428571429
Megasphaera_micronuciformis,9,64.28571428571429
Anaerotruncus_colihominis,9,64.28571428571429
Enterococcus_faecalis,9,64.28571428571429
Lachnospira_sp_NSJ_43,9,64.28571428571429
Akkermansia_muciniphila,8,57.14285714285714
Intestinimonas_butyriciproducens,8,57.14285714285714
Candidatus_Avimicrobium_caecorum,8,57.14285714285714
Phocaeicola_massiliensis,8,57.14285714285714
Faecalicatena_contorta,8,57.14285714285714
Bacteroides_stercoris,8,57.14285714285714
Evtepia_gabavorous,8,57.14285714285714
GGB9632_SGB15089,8,57.14285714285714
Prevotella_copri_clade_A,8,57.14285714285714
Ruminococcaceae_unclassified_SGB15265,8,57.14285714285714
Clostridium_sp_AM49_4BH,7,50.0
Coprococcus_eutactus,7,50.0
Actinomyces_sp_ICM47,7,50.0
Bacteroides_nordii,7,50.0
Clostridiales_bacterium_KLE1615,7,50.0
Eubacterium_ventriosum,7,50.0
Dorea_sp_AF36_15AT,6,42.857142857142854
Oscillibacter_sp_ER4,6,42.857142857142854
GGB3293_SGB4348,6,42.857142857142854
Ruminococcus_bicirculans,6,42.857142857142854
Trueperella_pyogenes,6,42.857142857142854
Clostridia_unclassified_SGB4367,6,42.857142857142854
Bacteroides_eggerthii,6,42.857142857142854
Streptococcus_gallolyticus,6,42.857142857142854
Clostridium_sp_SN20,5,35.714285714285715
Isoptericola_variabilis,5,35.714285714285715
Dialister_invisus,5,35.714285714285715
GGB9614_SGB15049,5,35.714285714285715
Phocaeicola_coprocola,5,35.714285714285715
Christensenella_minuta,5,35.714285714285715
Alistipes_communis,4,28.57142857142857
GGB9705_SGB15225,4,28.57142857142857
Enterocloster_clostridioformis,4,28.57142857142857
Alistipes_finegoldii,4,28.57142857142857
Christensenellaceae_bacterium,4,28.57142857142857
Firmicutes_bacterium_AF16_15,4,28.57142857142857
GGB9633_SGB15091,4,28.57142857142857
Candidatus_Cibiobacter_qucibialis,4,28.57142857142857
Roseburia_sp_AF02_12,4,28.57142857142857
Clostridium_SGB6179,4,28.57142857142857
Clostridium_sp_AF34_13,3,21.428571428571427
Lactobacillus_gasseri,3,21.428571428571427
Bacteroides_clarus,3,21.428571428571427
Faecalicatena_fissicatena,3,21.428571428571427
GGB9730_SGB15291,3,21.428571428571427
Desulfovibrionaceae_bacterium,3,21.428571428571427
Actinomyces_sp_S6_Spd3,2,14.285714285714285
Sellimonas_intestinalis,2,14.285714285714285
Eubacteriaceae_bacterium,2,14.285714285714285
Clostridiaceae_bacterium_OM08_6BH,2,14.285714285714285
Clostridium_sp_AF20_17LB,2,14.285714285714285
Blautia_caecimuris,1,7.142857142857142
Finegoldia_magna,1,7.142857142857142
GGB58158_SGB79798,1,7.142857142857142
GGB3433_SGB4573,1,7.142857142857142
Monoglobus_pectinilyticus,1,7.142857142857142
GGB58233_SGB79883,1,7.142857142857142
Gemella_sanguinis,1,7.142857142857142
GGB1495_SGB2071,1,7.142857142857142
Alloscardovia_omnicolens,1,7.142857142857142
Clostridium_sp_AT4,1,7.142857142857142
GGB9619_SGB15067,1,7.142857142857142
Lachnospiraceae_bacterium_NSJ_29,1,7.142857142857142
Alistipes_indistinctus,1,7.142857142857142
Prevotella_SGB1680,1,7.142857142857142
Bifidobacterium_bifidum,1,7.142857142857142
Catabacter_hongkongensis,1,7.142857142857142
Peptostreptococcus_anaerobius,1,7.142857142857142
Desulfovibrio_piger,1,7.142857142857142
Klebsiella_pneumoniae,1,7.142857142857142
GGB9621_SGB15073,1,7.142857142857142
GGB9615_SGB15053,1,7.142857142857142
Ligilactobacillus_salivarius,1,7.142857142857142
Intestinibacter_SGB6139,1,7.142857142857142
Ruminococcaceae_unclassified_SGB15233,1,7.142857142857142
Bifidobacterium_pseudocatenulatum,1,7.142857142857142
Turicibacter_sanguinis,1,7.142857142857142
Ruminococcus_lactaris,1,7.142857142857142
Lentisphaeria_bacterium,1,7.142857142857142
Faecalimonas_umbilicata,1,7.142857142857142
